过账日期,工厂编码,物料编码,物料品牌,物料类型,物料品类,库存量
2018-02-24,2005,1019,5000,3002,4014,1.89
2018-02-24,2005,1027,5001,3002,4014,3.7599999999999945
2018-02-24,2005,1031,5001,3002,4010,12.19
2018-02-24,2005,1034,5001,3002,4009,3.78
2018-02-24,2005,1037,5001,3002,4002,70.95000000000003
2018-02-24,2005,1038,5001,3002,4006,14.69
2018-02-24,2005,1040,5001,3002,4014,0.21
2018-02-24,2005,1042,5001,3002,4006,26.119999999999994
2018-02-24,2005,1044,5001,3002,4008,14.63999999999999
2018-02-24,2005,1048,5001,3002,4014,0.3
2018-02-24,2005,1051,5001,3002,4013,29.639999999999986
2018-02-24,2005,1053,5001,3002,4006,3.3799999999999994
2018-02-24,2005,1054,5001,3002,4010,210.78
2018-02-24,2005,1125,5001,3003,4022,21.73
2018-02-24,2005,1207,5001,3000,4016,0.32
2018-02-24,2005,1208,5001,3000,4016,1.37
2018-02-24,2005,1222,5001,3000,4016,0.41
2018-02-24,2005,1225,5001,3000,4015,0.43
2018-02-24,2005,1226,5001,3000,4015,1.1
2018-02-24,2006,1027,5001,3002,4014,1.7400000000000002
2018-02-24,2006,1029,5001,3002,4006,8.859999999999998
2018-02-24,2006,1031,5001,3002,4010,15.81
2018-02-24,2006,1037,5001,3002,4002,3.2299999999999995
2018-02-24,2006,1038,5001,3002,4006,0.23
2018-02-24,2006,1040,5001,3002,4014,0.14
2018-02-24,2006,1042,5001,3002,4006,2.640000000000001
2018-02-24,2006,1044,5001,3002,4008,4.929999999999998
2018-02-24,2006,1048,5001,3002,4014,0.12
2018-02-24,2006,1049,5001,3002,4014,0.02
2018-02-24,2006,1051,5001,3002,4013,8.88
2018-02-24,2006,1053,5001,3002,4006,4.419999999999999
2018-02-24,2006,1054,5001,3002,4010,70.44
2018-02-24,2006,1091,5010,3002,4010,10.84
2018-02-24,2006,1104,5001,3001,4018,2.1900000000000004
2018-02-24,2006,1167,5001,3003,4023,1.95
2018-02-24,2006,1168,5001,3003,4023,0.27
2018-02-24,2006,1169,5001,3003,4023,43.95
2018-02-24,2006,1171,5001,3003,4023,6.44
2018-02-24,2007,1001,5000,3002,4006,1.8200000000000005
2018-02-24,2007,1003,5000,3002,4005,7.579999999999999
2018-02-24,2007,1010,5000,3002,4013,0.36
2018-02-24,2007,1012,5000,3002,4008,0.14
2018-02-24,2007,1027,5001,3002,4014,0.5500000000000003
2018-02-24,2007,1029,5001,3002,4006,1.2600000000000002
2018-02-24,2007,1031,5001,3002,4010,104.97000000000004
2018-02-24,2007,1034,5001,3002,4009,12.14
2018-02-24,2007,1037,5001,3002,4002,20.820000000000007
2018-02-24,2007,1038,5001,3002,4006,20.97999999999999
2018-02-24,2007,1040,5001,3002,4014,1.0600000000000005
2018-02-24,2007,1042,5001,3002,4006,3.029999999999999
2018-02-24,2007,1044,5001,3002,4008,11.049999999999995
2018-02-24,2007,1051,5001,3002,4013,20.25
2018-02-24,2007,1054,5001,3002,4010,78.53999999999998
2018-02-24,2008,1000,5000,3002,4014,0.04
2018-02-24,2008,1001,5000,3002,4006,0.28
2018-02-24,2008,1003,5000,3002,4005,4.1400000000000015
2018-02-24,2008,1010,5000,3002,4013,0.5
2018-02-24,2008,1012,5000,3002,4008,0.26
2018-02-24,2008,1027,5001,3002,4014,0.8700000000000003
2018-02-24,2008,1031,5001,3002,4010,72.08999999999997
2018-02-24,2008,1034,5001,3002,4009,4.129999999999999
2018-02-24,2008,1037,5001,3002,4002,4.7200000000000015
2018-02-24,2008,1038,5001,3002,4006,22.580000000000005
2018-02-24,2008,1040,5001,3002,4014,2.8399999999999994
2018-02-24,2008,1044,5001,3002,4008,14.519999999999996
2018-02-24,2008,1045,5001,3002,4008,1.06
2018-02-24,2008,1051,5001,3002,4013,15.649999999999995
2018-02-24,2008,1052,5001,3002,4013,1.61
2018-02-24,2008,1054,5001,3002,4010,85.44999999999997
2018-02-24,2008,1060,5007,3002,4006,1.3000000000000005
2018-02-24,2008,1061,5007,3002,4005,27.469999999999995
2018-02-24,2008,1062,5007,3002,4014,0.04
2018-02-24,2008,1063,5007,3002,4008,1.08
2018-02-24,2008,1066,5007,3002,4013,1.7600000000000002
2018-02-24,2008,1083,5010,3002,4008,1.48
2018-02-24,2008,1089,5010,3002,4013,1.39
2018-02-24,2008,1091,5010,3002,4010,70.51000000000002
2018-02-24,2009,1027,5001,3002,4014,0.07
2018-02-24,2009,1029,5001,3002,4006,0.3
2018-02-24,2009,1031,5001,3002,4010,13.339999999999998
2018-02-24,2009,1034,5001,3002,4009,7.21
2018-02-24,2009,1037,5001,3002,4002,4.03
2018-02-24,2009,1038,5001,3002,4006,5.65
2018-02-24,2009,1040,5001,3002,4014,0.54
2018-02-24,2009,1044,5001,3002,4008,4.5299999999999985
2018-02-24,2009,1051,5001,3002,4013,9.22
2018-02-24,2009,1054,5001,3002,4010,41.69999999999999
2018-02-24,2009,1091,5010,3002,4010,2.72
2018-02-24,2009,1125,5001,3003,4022,8.170000000000002
2018-02-24,2009,1157,5001,3003,4012,9.16
2018-02-24,2009,1159,5001,3003,4001,71.9
2018-02-24,2010,1000,5000,3002,4014,0.06000000000000001
2018-02-24,2010,1001,5000,3002,4006,3.25
2018-02-24,2010,1003,5000,3002,4005,28.32
2018-02-24,2010,1010,5000,3002,4013,2.2700000000000005
2018-02-24,2010,1014,5000,3002,4008,1.6900000000000004
2018-02-24,2010,1027,5001,3002,4014,2.0900000000000007
2018-02-24,2010,1029,5001,3002,4006,17.12
2018-02-24,2010,1031,5001,3002,4010,112.07000000000008
2018-02-24,2010,1033,5001,3002,4002,0.89
2018-02-24,2010,1034,5001,3002,4009,7.3900000000000015
2018-02-24,2010,1037,5001,3002,4002,22.48000000000001
2018-02-24,2010,1038,5001,3002,4006,34.91
2018-02-24,2010,1040,5001,3002,4014,2.259999999999999
2018-02-24,2010,1042,5001,3002,4006,7.549999999999999
2018-02-24,2010,1044,5001,3002,4008,34.97000000000001
2018-02-24,2010,1051,5001,3002,4013,57.99999999999999
2018-02-24,2010,1052,5001,3002,4013,3.65
2018-02-24,2010,1054,5001,3002,4010,321.0200000000001
2018-02-24,2010,1060,5007,3002,4006,2.04
2018-02-24,2010,1061,5007,3002,4005,19.29
2018-02-24,2010,1062,5007,3002,4014,0.01
2018-02-24,2010,1074,5010,3002,4010,3.96
2018-02-24,2010,1077,5010,3002,4002,1.6700000000000002
2018-02-24,2010,1091,5010,3002,4010,14.900000000000002
2018-02-24,2010,1143,5010,3003,4011,13.050000000000002
2018-02-24,2010,1144,5010,3003,4000,15.660000000000005
2018-02-24,2010,1145,5010,3003,4000,91.54999999999998
2018-02-24,2010,1146,5010,3003,4000,6.5
2018-02-24,2010,1184,5010,3003,4012,5.65
2018-02-24,2010,1186,5010,3003,4001,139.98
2018-02-24,2011,1019,5000,3002,4014,0.13
2018-02-24,2011,1020,5000,3002,4006,0.05
2018-02-24,2011,1022,5000,3002,4008,3.03
2018-02-24,2011,1023,5000,3002,4013,0.59
2018-02-24,2011,1027,5001,3002,4014,4.119999999999998
2018-02-24,2011,1029,5001,3002,4006,52.61999999999998
2018-02-24,2011,1031,5001,3002,4010,139.62
2018-02-24,2011,1037,5001,3002,4002,100.28000000000006
2018-02-24,2011,1038,5001,3002,4006,64.29999999999997
2018-02-24,2011,1040,5001,3002,4014,4.679999999999994
2018-02-24,2011,1042,5001,3002,4006,63.11
2018-02-24,2011,1044,5001,3002,4008,25.43
2018-02-24,2011,1051,5001,3002,4013,15.32
2018-02-24,2011,1053,5001,3002,4006,24.23
2018-02-24,2011,1054,5001,3002,4010,591.0200000000007
2018-02-24,2011,1060,5007,3002,4006,5.87
2018-02-24,2011,1061,5007,3002,4005,16.029999999999998
2018-02-24,2011,1065,5007,3002,4010,6.35
2018-02-24,2011,1074,5010,3002,4010,25.34
2018-02-24,2011,1077,5010,3002,4002,46.52
2018-02-24,2011,1078,5010,3002,4006,12.070000000000002
2018-02-24,2011,1080,5010,3002,4014,0.03
2018-02-24,2011,1090,5010,3002,4006,8.66
2018-02-24,2011,1091,5010,3002,4010,111.01999999999998
2018-02-24,2011,1098,5001,3001,4004,17.860000000000007
2018-02-24,2011,1099,5010,3001,4004,4.06
2018-02-24,2011,1100,5001,3001,4004,13.020000000000005
2018-02-24,2011,1101,5001,3001,4004,56.98
2018-02-24,2011,1102,5001,3001,4004,104.43999999999996
2018-02-24,2011,1103,5001,3001,4018,13.119999999999996
2018-02-24,2011,1104,5001,3001,4018,52.33000000000001
2018-02-24,2011,1106,5007,3001,4004,0.8300000000000001
2018-02-24,2011,1107,5007,3001,4004,6.64
2018-02-24,2011,1108,5010,3001,4004,23.49
2018-02-24,2011,1109,5010,3001,4018,2.4000000000000004
2018-02-24,2011,1110,5010,3001,4018,22.63
2018-02-24,2011,1114,5001,3004,4020,0.01
2018-02-24,2011,1120,5001,3004,4020,0.02
2018-02-24,2011,1121,5001,3004,4020,0.24
2018-02-24,2012,1004,5000,3002,4005,0.89
2018-02-24,2012,1011,5000,3002,4013,0.74
2018-02-24,2012,1027,5001,3002,4014,1.6100000000000003
2018-02-24,2012,1029,5001,3002,4006,17.069999999999993
2018-02-24,2012,1031,5001,3002,4010,64.1
2018-02-24,2012,1034,5001,3002,4009,20.450000000000006
2018-02-24,2012,1037,5001,3002,4002,37.08000000000001
2018-02-24,2012,1038,5001,3002,4006,20.959999999999994
2018-02-24,2012,1040,5001,3002,4014,0.37
2018-02-24,2012,1042,5001,3002,4006,6.779999999999999
2018-02-24,2012,1044,5001,3002,4008,4.079999999999998
2018-02-24,2012,1051,5001,3002,4013,10.509999999999994
2018-02-24,2012,1054,5001,3002,4010,79.75000000000001
2018-02-24,2012,1061,5007,3002,4005,1.95
2018-02-24,2012,1104,5001,3001,4018,11.46
2018-02-24,2014,1138,5010,3003,4022,4.0699999999999985
2018-02-24,2014,1139,5010,3003,4022,25.33
2018-02-24,2014,1140,5010,3003,4022,22.53
2018-02-24,2014,1141,5010,3003,4022,52.67
2018-02-24,2014,1174,5005,3003,4023,1.47
2018-02-24,2014,1175,5005,3003,4001,49.64000000000002
2018-02-24,2014,1178,5005,3003,4023,56.44000000000002
2018-02-24,2014,1179,5005,3003,4023,120.81
2018-02-24,2014,1180,5005,3003,4023,16.110000000000007
2018-02-24,2014,1181,5005,3003,4023,339.55
2018-02-24,2014,1182,5005,3003,4023,35.44
2018-02-24,2014,1184,5010,3003,4012,2.27
2018-02-24,2014,1186,5010,3003,4001,15.42
2018-02-24,2015,1003,5000,3002,4005,2.6300000000000003
2018-02-24,2015,1022,5000,3002,4008,0.13
2018-02-24,2015,1023,5000,3002,4013,0.86
2018-02-24,2015,1027,5001,3002,4014,1.3500000000000003
2018-02-24,2015,1037,5001,3002,4002,6.42
2018-02-24,2015,1045,5001,3002,4008,5.23
2018-02-24,2015,1052,5001,3002,4013,17.689999999999994
2018-02-24,2015,1053,5001,3002,4006,0.27
2018-02-24,2015,1054,5001,3002,4010,74.87
2018-02-24,2015,1067,5008,3002,4013,11.760000000000005
2018-02-24,2015,1073,5010,3002,4006,4.299999999999999
2018-02-24,2015,1074,5010,3002,4010,26.53
2018-02-24,2015,1077,5010,3002,4002,7.33
2018-02-24,2015,1078,5010,3002,4006,3.12
2018-02-24,2015,1081,5010,3002,4006,1.9000000000000004
2018-02-24,2015,1083,5010,3002,4008,5.349999999999996
2018-02-24,2015,1089,5010,3002,4013,18.460000000000004
2018-02-24,2015,1090,5010,3002,4006,1.94
2018-02-24,2015,1091,5010,3002,4010,109.39000000000007
2018-03-24,2000,1001,5000,3002,4006,0.98
2018-03-24,2000,1003,5000,3002,4005,15.47
2018-03-24,2000,1014,5000,3002,4008,0.91
2018-03-24,2000,1027,5001,3002,4014,5.189999999999995
2018-03-24,2000,1029,5001,3002,4006,39.33000000000001
2018-03-24,2000,1031,5001,3002,4010,200.76
2018-03-24,2000,1034,5001,3002,4009,32.550000000000004
2018-03-24,2000,1037,5001,3002,4002,75.81000000000003
2018-03-24,2000,1038,5001,3002,4006,60.02999999999998
2018-03-24,2000,1040,5001,3002,4014,4.779999999999988
2018-03-24,2000,1042,5001,3002,4006,15.169999999999995
2018-03-24,2000,1044,5001,3002,4008,31.079999999999963
2018-03-24,2000,1045,5001,3002,4008,15.529999999999974
2018-03-24,2000,1049,5001,3002,4014,0.12
2018-03-24,2000,1051,5001,3002,4013,62.26999999999999
2018-03-24,2000,1052,5001,3002,4013,49.200000000000045
2018-03-24,2000,1054,5001,3002,4010,425.6599999999948
2018-03-24,2000,1074,5010,3002,4010,13.04
2018-03-24,2000,1077,5010,3002,4002,10.08
2018-03-24,2000,1091,5010,3002,4010,32.849999999999994
2018-03-24,2000,1143,5010,3003,4011,89.14999999999998
2018-03-24,2000,1144,5010,3003,4000,88.18000000000004
2018-03-24,2000,1145,5010,3003,4000,134.89000000000004
2018-03-24,2000,1146,5010,3003,4000,28.95999999999999
2018-03-24,2000,1154,5010,3003,4022,19.88
2018-03-24,2000,1156,5010,3003,4023,49.7
2018-03-24,2000,1184,5010,3003,4012,50.60000000000001
2018-03-24,2000,1186,5010,3003,4001,208.61999999999992
2018-03-24,2000,1193,5001,3000,4017,0.06
2018-03-24,2000,1194,5001,3000,4017,0.33
2018-03-24,2000,1208,5001,3000,4016,5.77
2018-03-24,2000,1210,5001,3000,4016,21.66
2018-03-24,2000,1214,5001,3000,4016,5.35
2018-03-24,2000,1218,5001,3000,4016,0.09
2018-03-24,2000,1219,5001,3000,4016,1.39
2018-03-24,2000,1222,5001,3000,4016,8.590000000000002
2018-03-24,2000,1239,5010,3000,4016,2.94
2018-03-24,2001,1000,5000,3002,4014,0.01
2018-03-24,2001,1001,5000,3002,4006,0.03
2018-03-24,2001,1003,5000,3002,4005,4.06
2018-03-24,2001,1010,5000,3002,4013,0.3
2018-03-24,2001,1012,5000,3002,4008,0.14
2018-03-24,2001,1016,5000,3002,4013,1.41
2018-03-24,2001,1027,5001,3002,4014,0.3700000000000001
2018-03-24,2001,1029,5001,3002,4006,2.47
2018-03-24,2001,1031,5001,3002,4010,4.03
2018-03-24,2001,1034,5001,3002,4009,4.4300000000000015
2018-03-24,2001,1037,5001,3002,4002,2.45
2018-03-24,2001,1040,5001,3002,4014,5.52
2018-03-24,2001,1041,5001,3002,4014,5.1
2018-03-24,2001,1044,5001,3002,4008,2.68
2018-03-24,2001,1048,5001,3002,4014,0.02
2018-03-24,2001,1049,5001,3002,4014,0.08
2018-03-24,2001,1051,5001,3002,4013,8.609999999999998
2018-03-24,2001,1054,5001,3002,4010,30.090000000000025
2018-03-24,2001,1096,5001,3001,4003,16.580000000000002
2018-03-24,2001,1114,5001,3004,4020,0.08
2018-03-24,2001,1117,5001,3004,4020,0.09
2018-03-24,2001,1118,5001,3004,4021,2.52
2018-03-24,2001,1120,5001,3004,4020,0.39
2018-03-24,2001,1157,5001,3003,4012,8.12
2018-03-24,2001,1159,5001,3003,4001,51.53
2018-03-24,2001,1167,5001,3003,4023,13.32
2018-03-24,2001,1169,5001,3003,4023,25.040000000000006
2018-03-24,2001,1171,5001,3003,4023,114.19000000000004
2018-03-24,2002,1001,5000,3002,4006,0.32
2018-03-24,2002,1003,5000,3002,4005,0.29
2018-03-24,2002,1012,5000,3002,4008,0.27
2018-03-24,2002,1027,5001,3002,4014,1.7500000000000009
2018-03-24,2002,1029,5001,3002,4006,2.7
2018-03-24,2002,1031,5001,3002,4010,11.86
2018-03-24,2002,1034,5001,3002,4009,9.43
2018-03-24,2002,1037,5001,3002,4002,46.88999999999999
2018-03-24,2002,1038,5001,3002,4006,25.15
2018-03-24,2002,1040,5001,3002,4014,3.3299999999999965
2018-03-24,2002,1042,5001,3002,4006,9.72
2018-03-24,2002,1044,5001,3002,4008,10.07
2018-03-24,2002,1045,5001,3002,4008,9.059999999999997
2018-03-24,2002,1047,5001,3002,4009,1.4700000000000002
2018-03-24,2002,1048,5001,3002,4014,1.4500000000000008
2018-03-24,2002,1051,5001,3002,4013,11.73
2018-03-24,2002,1053,5001,3002,4006,12.569999999999995
2018-03-24,2002,1054,5001,3002,4010,200.51999999999995
2018-03-24,2002,1061,5007,3002,4005,0.75
2018-03-24,2002,1070,5009,3002,4002,9.05
2018-03-24,2002,1071,5009,3002,4009,6.51
2018-03-24,2002,1089,5010,3002,4013,32.73
2018-03-24,2002,1091,5010,3002,4010,25.43
2018-03-24,2002,1157,5001,3003,4012,7.639999999999999
2018-03-24,2002,1159,5001,3003,4001,33.72999999999999
2018-03-24,2002,1169,5001,3003,4023,10.32
2018-03-24,2003,1027,5001,3002,4014,2.1500000000000004
2018-03-24,2003,1029,5001,3002,4006,6.459999999999999
2018-03-24,2003,1031,5001,3002,4010,3.21
2018-03-24,2003,1037,5001,3002,4002,22.6
2018-03-24,2003,1042,5001,3002,4006,9.999999999999996
2018-03-24,2003,1044,5001,3002,4008,1.4900000000000004
2018-03-24,2003,1051,5001,3002,4013,3.7900000000000014
2018-03-24,2003,1053,5001,3002,4006,2.5200000000000005
2018-03-24,2003,1054,5001,3002,4010,102.21000000000015
2018-03-24,2003,1103,5001,3001,4018,0.97
2018-03-24,2003,1104,5001,3001,4018,4.22
2018-03-24,2003,1164,5001,3003,4023,5.179999999999999
2018-03-24,2003,1167,5001,3003,4023,8.379999999999999
2018-03-24,2003,1168,5001,3003,4023,9.01
2018-03-24,2003,1169,5001,3003,4023,67.58000000000003
2018-03-24,2003,1171,5001,3003,4023,3.2
2018-03-24,2003,1201,5001,3000,4016,0.12
2018-03-24,2003,1207,5001,3000,4016,0.8700000000000001
2018-03-24,2003,1220,5001,3000,4016,0.14
2018-03-24,2003,1226,5001,3000,4015,1.03
2018-03-24,2003,1232,5010,3000,4015,9.79
2018-03-24,2003,1233,5010,3000,4015,14.840000000000002
2018-03-24,2003,1236,5010,3000,4015,4.8900000000000015
2018-03-24,2003,1237,5010,3000,4015,7.48
2018-03-24,2003,1268,5001,3000,4015,5.8100000000000005
2018-03-24,2004,1000,5000,3002,4014,0.24
2018-03-24,2004,1001,5000,3002,4006,1.0599999999999998
2018-03-24,2004,1003,5000,3002,4005,4.300000000000002
2018-03-24,2004,1007,5000,3002,4009,3.83
2018-03-24,2004,1010,5000,3002,4013,0.22
2018-03-24,2004,1012,5000,3002,4008,0.38
2018-03-24,2004,1027,5001,3002,4014,3.829999999999997
2018-03-24,2004,1029,5001,3002,4006,33.28
2018-03-24,2004,1031,5001,3002,4010,47.90000000000001
2018-03-24,2004,1034,5001,3002,4009,12.56
2018-03-24,2004,1037,5001,3002,4002,64.44999999999996
2018-03-24,2004,1038,5001,3002,4006,12.240000000000006
2018-03-24,2004,1040,5001,3002,4014,2.37
2018-03-24,2004,1041,5001,3002,4014,1.03
2018-03-24,2004,1042,5001,3002,4006,12.85
2018-03-24,2004,1044,5001,3002,4008,14.149999999999995
2018-03-24,2004,1048,5001,3002,4014,0.91
2018-03-24,2004,1051,5001,3002,4013,18.88
2018-03-24,2004,1053,5001,3002,4006,20.320000000000007
2018-03-24,2004,1054,5001,3002,4010,145.8300000000003
2018-03-24,2004,1060,5007,3002,4006,2.83
2018-03-24,2004,1061,5007,3002,4005,13.380000000000004
2018-03-24,2004,1065,5007,3002,4010,5.139999999999997
2018-03-24,2004,1097,5001,3001,4003,0.22
2018-03-24,2004,1104,5001,3001,4018,24.039999999999992
2018-03-24,2005,1019,5000,3002,4014,3.1
2018-03-24,2005,1027,5001,3002,4014,5.2199999999999935
2018-03-24,2005,1031,5001,3002,4010,8.94
2018-03-24,2005,1034,5001,3002,4009,3.19
2018-03-24,2005,1037,5001,3002,4002,50.97999999999999
2018-03-24,2005,1038,5001,3002,4006,18.48
2018-03-24,2005,1040,5001,3002,4014,0.8800000000000001
2018-03-24,2005,1042,5001,3002,4006,19.12
2018-03-24,2005,1044,5001,3002,4008,11.939999999999989
2018-03-24,2005,1048,5001,3002,4014,0.3200000000000001
2018-03-24,2005,1051,5001,3002,4013,24.02
2018-03-24,2005,1053,5001,3002,4006,8.33
2018-03-24,2005,1054,5001,3002,4010,111.40000000000036
2018-03-24,2005,1104,5001,3001,4018,1.25
2018-03-24,2005,1125,5001,3003,4022,9.4
2018-03-24,2005,1207,5001,3000,4016,0.6599999999999999
2018-03-24,2005,1208,5001,3000,4016,13.5
2018-03-24,2005,1220,5001,3000,4016,1.82
2018-03-24,2005,1226,5001,3000,4015,0.16
2018-03-24,2006,1027,5001,3002,4014,3.679999999999999
2018-03-24,2006,1029,5001,3002,4006,16.83
2018-03-24,2006,1031,5001,3002,4010,16.179999999999996
2018-03-24,2006,1040,5001,3002,4014,0.59
2018-03-24,2006,1042,5001,3002,4006,5.210000000000001
2018-03-24,2006,1044,5001,3002,4008,6.509999999999998
2018-03-24,2006,1048,5001,3002,4014,0.62
2018-03-24,2006,1051,5001,3002,4013,9.189999999999992
2018-03-24,2006,1053,5001,3002,4006,9.140000000000004
2018-03-24,2006,1054,5001,3002,4010,115.32000000000036
2018-03-24,2006,1091,5010,3002,4010,14.149999999999995
2018-03-24,2006,1104,5001,3001,4018,2.3999999999999995
2018-03-24,2006,1164,5001,3003,4023,0.66
2018-03-24,2006,1167,5001,3003,4023,1.77
2018-03-24,2006,1169,5001,3003,4023,52.41
2018-03-24,2006,1171,5001,3003,4023,13.1
2018-03-24,2007,1001,5000,3002,4006,0.97
2018-03-24,2007,1003,5000,3002,4005,7.22
2018-03-24,2007,1010,5000,3002,4013,1.17
2018-03-24,2007,1012,5000,3002,4008,0.24
2018-03-24,2007,1027,5001,3002,4014,1.1000000000000008
2018-03-24,2007,1029,5001,3002,4006,1.6699999999999997
2018-03-24,2007,1031,5001,3002,4010,95.80000000000004
2018-03-24,2007,1034,5001,3002,4009,7.89
2018-03-24,2007,1037,5001,3002,4002,20.629999999999992
2018-03-24,2007,1038,5001,3002,4006,24.67000000000001
2018-03-24,2007,1040,5001,3002,4014,1.3700000000000008
2018-03-24,2007,1042,5001,3002,4006,3.75
2018-03-24,2007,1044,5001,3002,4008,13.05
2018-03-24,2007,1051,5001,3002,4013,23.229999999999986
2018-03-24,2007,1054,5001,3002,4010,68.81000000000007
2018-03-24,2008,1000,5000,3002,4014,0.04
2018-03-24,2008,1001,5000,3002,4006,0.15000000000000002
2018-03-24,2008,1003,5000,3002,4005,4.18
2018-03-24,2008,1010,5000,3002,4013,0.43
2018-03-24,2008,1012,5000,3002,4008,0.45
2018-03-24,2008,1027,5001,3002,4014,1.270000000000001
2018-03-24,2008,1031,5001,3002,4010,82.81000000000003
2018-03-24,2008,1034,5001,3002,4009,3.95
2018-03-24,2008,1037,5001,3002,4002,11.489999999999995
2018-03-24,2008,1038,5001,3002,4006,28.210000000000008
2018-03-24,2008,1040,5001,3002,4014,3.2199999999999984
2018-03-24,2008,1044,5001,3002,4008,15.689999999999989
2018-03-24,2008,1045,5001,3002,4008,0.94
2018-03-24,2008,1051,5001,3002,4013,23.05
2018-03-24,2008,1052,5001,3002,4013,1.6000000000000003
2018-03-24,2008,1054,5001,3002,4010,69.30000000000003
2018-03-24,2008,1060,5007,3002,4006,2.19
2018-03-24,2008,1061,5007,3002,4005,40.95000000000002
2018-03-24,2008,1063,5007,3002,4008,1.0100000000000002
2018-03-24,2008,1066,5007,3002,4013,0.8200000000000001
2018-03-24,2008,1083,5010,3002,4008,1.16
2018-03-24,2008,1089,5010,3002,4013,1.8700000000000003
2018-03-24,2008,1091,5010,3002,4010,52.30999999999998
2018-03-24,2009,1027,5001,3002,4014,0.12
2018-03-24,2009,1029,5001,3002,4006,0.88
2018-03-24,2009,1031,5001,3002,4010,13.070000000000002
2018-03-24,2009,1034,5001,3002,4009,8.3
2018-03-24,2009,1037,5001,3002,4002,3.41
2018-03-24,2009,1038,5001,3002,4006,7.0699999999999985
2018-03-24,2009,1040,5001,3002,4014,0.5600000000000002
2018-03-24,2009,1044,5001,3002,4008,4.809999999999999
2018-03-24,2009,1051,5001,3002,4013,10.02
2018-03-24,2009,1054,5001,3002,4010,40.08000000000001
2018-03-24,2009,1091,5010,3002,4010,0.6
2018-03-24,2009,1125,5001,3003,4022,1.8100000000000005
2018-03-24,2009,1157,5001,3003,4012,9.45
2018-03-24,2009,1159,5001,3003,4001,65.13999999999997
2018-03-24,2010,1001,5000,3002,4006,4.46
2018-03-24,2010,1003,5000,3002,4005,14.759999999999998
2018-03-24,2010,1010,5000,3002,4013,1.85
2018-03-24,2010,1014,5000,3002,4008,0.92
2018-03-24,2010,1027,5001,3002,4014,1.5800000000000007
2018-03-24,2010,1029,5001,3002,4006,8.73
2018-03-24,2010,1031,5001,3002,4010,112.97000000000007
2018-03-24,2010,1033,5001,3002,4002,0.6799999999999999
2018-03-24,2010,1034,5001,3002,4009,15.61
2018-03-24,2010,1037,5001,3002,4002,20.31
2018-03-24,2010,1038,5001,3002,4006,39.580000000000034
2018-03-24,2010,1040,5001,3002,4014,3.169999999999998
2018-03-24,2010,1042,5001,3002,4006,19.270000000000003
2018-03-24,2010,1044,5001,3002,4008,31.839999999999986
